provider_id	vehicle_id	option_id	option_name	option_type	unlock_fee_eur	reservation_fee_eur	fixed_fee_eur	trip_fee_eur	min_total_eur	cap_24h_eur	airport_fee_eur	drive_day_min_rate_eur	drive_night_min_rate_eur	park_day_min_rate_eur	park_night_min_rate_eur	km_rate_eur	fuel_included	parking_included	package_price_eur	included_min	included_km	over_km_rate_eur	over_day_min_rate_eur	over_night_min_rate_eur	daily_price_eur	daily_included_km	daily_unlimited_km	daily_over_km_rate_eur	source_url	notes
carguru	carguru_27	carguru_27_main_pro_14d	Tesla 3 Performance — Main Pro (14d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	757.86	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_pro_1d	Tesla 3 Performance — Main Pro (1d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	78.67	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_pro_1h	Tesla 3 Performance — Main Pro (1h)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	20.16	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_pro_2d	Tesla 3 Performance — Main Pro (2d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	149.48	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_pro_30d	Tesla 3 Performance — Main Pro (30d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	1.515	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_pro_3d	Tesla 3 Performance — Main Pro (3d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	198.25	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_pro_3h	Tesla 3 Performance — Main Pro (3h)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	43.34	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_pro_7d	Tesla 3 Performance — Main Pro (7d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	495.63	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_split_basic_1d	Tesla 3 Performance — Split Basic (1d)	PACKAGE	0	0	0	0				0.22	0.22	0.22	0.00	0.32	TRUE	TRUE	45.00	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_split_basic_1h	Tesla 3 Performance — Split Basic (1h)	PACKAGE	0	0	0	0				0.22	0.22	0.22	0.00	0.32	TRUE	TRUE	11.90	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_split_pro_1d	Tesla 3 Performance — Split Pro (1d)	PACKAGE	0	0	0	0				0.25	0.25	0.25	0.00	0.35	TRUE	TRUE	48.00	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_split_pro_1h	Tesla 3 Performance — Split Pro (1h)	PACKAGE	0	0	0	0				0.25	0.25	0.25	0.00	0.35	TRUE	TRUE	12.90	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_basic_payg	Tesla 3 Performance — Main Basic (PAYG)	PAYG	0	0	0	0	2			0.37	0.37	0.07	0.00	0.29	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_main_pro_payg	Tesla 3 Performance — Main Pro (PAYG)	PAYG	0	0	0	0	2			0.42	0.42	0.07	0.00	0.32	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_split_basic_payg	Tesla 3 Performance — Split Basic (PAYG)	PAYG	0	0	0	0	2			0.22	0.22	0.22	0.00	0.32	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_27	carguru_27_split_pro_payg	Tesla 3 Performance — Split Pro (PAYG)	PAYG	0	0	0	0	2			0.25	0.25	0.25	0.00	0.35	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_basic_14d	Tesla Model Y SR — Main Basic (14d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	660.70	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_basic_1d	Tesla Model Y SR — Main Basic (1d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	68.40	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_basic_1h	Tesla Model Y SR — Main Basic (1h)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	17.76	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_basic_2d	Tesla Model Y SR — Main Basic (2d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	129.97	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_basic_30d	Tesla Model Y SR — Main Basic (30d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	1.321	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_basic_3d	Tesla Model Y SR — Main Basic (3d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	191.53	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_basic_3h	Tesla Model Y SR — Main Basic (3h)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	37.30	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_basic_7d	Tesla Model Y SR — Main Basic (7d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	430.94	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_pro_14d	Tesla Model Y SR — Main Pro (14d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	757.86	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_pro_1d	Tesla Model Y SR — Main Pro (1d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	78.67	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_pro_1h	Tesla Model Y SR — Main Pro (1h)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	20.16	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_pro_2d	Tesla Model Y SR — Main Pro (2d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	149.48	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_pro_30d	Tesla Model Y SR — Main Pro (30d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	1.515	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_pro_3d	Tesla Model Y SR — Main Pro (3d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	198.25	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_pro_3h	Tesla Model Y SR — Main Pro (3h)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	43.34	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_pro_7d	Tesla Model Y SR — Main Pro (7d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	495.63	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_split_basic_1d	Tesla Model Y SR — Split Basic (1d)	PACKAGE	0	0	0	0				0.22	0.22	0.22	0.00	0.32	TRUE	TRUE	45.00	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_split_basic_1h	Tesla Model Y SR — Split Basic (1h)	PACKAGE	0	0	0	0				0.22	0.22	0.22	0.00	0.32	TRUE	TRUE	11.90	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_split_pro_1d	Tesla Model Y SR — Split Pro (1d)	PACKAGE	0	0	0	0				0.25	0.25	0.25	0.00	0.35	TRUE	TRUE	48.00	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_split_pro_1h	Tesla Model Y SR — Split Pro (1h)	PACKAGE	0	0	0	0				0.25	0.25	0.25	0.00	0.35	TRUE	TRUE	12.90	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_basic_payg	Tesla Model Y SR — Main Basic (PAYG)	PAYG	0	0	0	0	2			0.37	0.37	0.07	0.00	0.29	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_main_pro_payg	Tesla Model Y SR — Main Pro (PAYG)	PAYG	0	0	0	0	2			0.42	0.42	0.07	0.00	0.32	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_split_basic_payg	Tesla Model Y SR — Split Basic (PAYG)	PAYG	0	0	0	0	2			0.22	0.22	0.22	0.00	0.32	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_28	carguru_28_split_pro_payg	Tesla Model Y SR — Split Pro (PAYG)	PAYG	0	0	0	0	2			0.25	0.25	0.25	0.00	0.35	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_basic_14d	Tesla Model Y LR — Main Basic (14d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	660.70	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_basic_1d	Tesla Model Y LR — Main Basic (1d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	68.40	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_basic_1h	Tesla Model Y LR — Main Basic (1h)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	17.76	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_basic_2d	Tesla Model Y LR — Main Basic (2d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	129.97	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_basic_30d	Tesla Model Y LR — Main Basic (30d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	1.321	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_basic_3d	Tesla Model Y LR — Main Basic (3d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	191.53	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_basic_3h	Tesla Model Y LR — Main Basic (3h)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	37.30	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_basic_7d	Tesla Model Y LR — Main Basic (7d)	PACKAGE	0	0	0	0				0.37	0.37	0.07	0.00	0.29	TRUE	TRUE	430.94	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_pro_14d	Tesla Model Y LR — Main Pro (14d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	757.86	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_pro_1d	Tesla Model Y LR — Main Pro (1d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	78.67	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_pro_1h	Tesla Model Y LR — Main Pro (1h)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	20.16	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_pro_2d	Tesla Model Y LR — Main Pro (2d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	149.48	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_pro_30d	Tesla Model Y LR — Main Pro (30d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	1.515	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_pro_3d	Tesla Model Y LR — Main Pro (3d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	198.25	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_pro_3h	Tesla Model Y LR — Main Pro (3h)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	43.34	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_pro_7d	Tesla Model Y LR — Main Pro (7d)	PACKAGE	0	0	0	0				0.42	0.42	0.07	0.00	0.32	TRUE	TRUE	495.63	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_split_basic_1d	Tesla Model Y LR — Split Basic (1d)	PACKAGE	0	0	0	0				0.22	0.22	0.22	0.00	0.32	TRUE	TRUE	45.00	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_split_basic_1h	Tesla Model Y LR — Split Basic (1h)	PACKAGE	0	0	0	0				0.22	0.22	0.22	0.00	0.32	TRUE	TRUE	11.90	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_split_pro_1d	Tesla Model Y LR — Split Pro (1d)	PACKAGE	0	0	0	0				0.25	0.25	0.25	0.00	0.35	TRUE	TRUE	48.00	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_split_pro_1h	Tesla Model Y LR — Split Pro (1h)	PACKAGE	0	0	0	0				0.25	0.25	0.25	0.00	0.35	TRUE	TRUE	12.90	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_basic_payg	Tesla Model Y LR — Main Basic (PAYG)	PAYG	0	0	0	0	2			0.37	0.37	0.07	0.00	0.29	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_main_pro_payg	Tesla Model Y LR — Main Pro (PAYG)	PAYG	0	0	0	0	2			0.42	0.42	0.07	0.00	0.32	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_split_basic_payg	Tesla Model Y LR — Split Basic (PAYG)	PAYG	0	0	0	0	2			0.22	0.22	0.22	0.00	0.32	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_29	carguru_29_split_pro_payg	Tesla Model Y LR — Split Pro (PAYG)	PAYG	0	0	0	0	2			0.25	0.25	0.25	0.00	0.35	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_33	carguru_33_mesa_miles_basic_1d	Toyota C-HR Mesa — MESA MILES Basic (1d)	PACKAGE	0	0	0	0				0.09	0.09	0.09	0.00	0.24	TRUE	TRUE	18.99	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_33	carguru_33_mesa_miles_pro_1d	Toyota C-HR Mesa — MESA MILES Pro (1d)	PACKAGE	0	0	0	0				0.12	0.12	0.12	0.00	0.27	TRUE	TRUE	23.99	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_33	carguru_33_mesa_miles_basic_payg	Toyota C-HR Mesa — MESA MILES Basic (PAYG)	PAYG	0	0	0	0	2			0.09	0.09	0.09	0.00	0.24	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_33	carguru_33_mesa_miles_pro_payg	Toyota C-HR Mesa — MESA MILES Pro (PAYG)	PAYG	0	0	0	0	2			0.12	0.12	0.12	0.00	0.27	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_35	carguru_35_credit24_drive_basic_1d	Qashqai C24 — Credit24 Drive Basic (1d)	PACKAGE	0	0	0	0				0.09	0.09	0.09	0.00	0.24	TRUE	TRUE	18.99	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_35	carguru_35_credit24_drive_pro_1d	Qashqai C24 — Credit24 Drive Pro (1d)	PACKAGE	0	0	0	0				0.12	0.12	0.12	0.00	0.27	TRUE	TRUE	23.99	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_35	carguru_35_credit24_drive_basic_payg	Qashqai C24 — Credit24 Drive Basic (PAYG)	PAYG	0	0	0	0	2			0.09	0.09	0.09	0.00	0.24	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_35	carguru_35_credit24_drive_pro_payg	Qashqai C24 — Credit24 Drive Pro (PAYG)	PAYG	0	0	0	0	2			0.12	0.12	0.12	0.00	0.27	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_37	carguru_37_lucky_ride_basic_1d	Lucky Ride cars — Lucky Ride Basic (1d)	PACKAGE	0	0	0	0				0.09	0.09	0.09	0.00	0.24	TRUE	TRUE	18.99	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_37	carguru_37_lucky_ride_pro_1d	Lucky Ride cars — Lucky Ride Pro (1d)	PACKAGE	0	0	0	0				0.12	0.12	0.12	0.00	0.27	TRUE	TRUE	23.99	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_37	carguru_37_lucky_ride_basic_payg	Lucky Ride cars — Lucky Ride Basic (PAYG)	PAYG	0	0	0	0	2			0.09	0.09	0.09	0.00	0.24	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_37	carguru_37_lucky_ride_pro_payg	Lucky Ride cars — Lucky Ride Pro (PAYG)	PAYG	0	0	0	0	2			0.12	0.12	0.12	0.00	0.27	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_basic_14d	Toyota Yaris — Main Basic (14d)	PACKAGE	0	0	0	0				0.21	0.21	0.07	0.00	0.23	TRUE	TRUE	408.08	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_basic_1d	Toyota Yaris — Main Basic (1d)	PACKAGE	0	0	0	0				0.21	0.21	0.07	0.00	0.23	TRUE	TRUE	35.99	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_basic_1h	Toyota Yaris — Main Basic (1h)	PACKAGE	0	0	0	0				0.21	0.21	0.07	0.00	0.23	TRUE	TRUE	10.08	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_basic_2d	Toyota Yaris — Main Basic (2d)	PACKAGE	0	0	0	0				0.21	0.21	0.07	0.00	0.23	TRUE	TRUE	68.37	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_basic_30d	Toyota Yaris — Main Basic (30d)	PACKAGE	0	0	0	0				0.21	0.21	0.07	0.00	0.23	TRUE	TRUE	816.15	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_basic_3d	Toyota Yaris — Main Basic (3d)	PACKAGE	0	0	0	0				0.21	0.21	0.07	0.00	0.23	TRUE	TRUE	100.76	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_basic_3h	Toyota Yaris — Main Basic (3h)	PACKAGE	0	0	0	0				0.21	0.21	0.07	0.00	0.23	TRUE	TRUE	21.17	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_basic_7d	Toyota Yaris — Main Basic (7d)	PACKAGE	0	0	0	0				0.21	0.21	0.07	0.00	0.23	TRUE	TRUE	226.71	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_pro_14d	Toyota Yaris — Main Pro (14d)	PACKAGE	0	0	0	0				0.26	0.26	0.07	0.00	0.26	TRUE	TRUE	505.24	20160	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_pro_1d	Toyota Yaris — Main Pro (1d)	PACKAGE	0	0	0	0				0.26	0.26	0.07	0.00	0.26	TRUE	TRUE	44.55	1440	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_pro_1h	Toyota Yaris — Main Pro (1h)	PACKAGE	0	0	0	0				0.26	0.26	0.07	0.00	0.26	TRUE	TRUE	12.48	60	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_pro_2d	Toyota Yaris — Main Pro (2d)	PACKAGE	0	0	0	0				0.26	0.26	0.07	0.00	0.26	TRUE	TRUE	84.65	2880	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_pro_30d	Toyota Yaris — Main Pro (30d)	PACKAGE	0	0	0	0				0.26	0.26	0.07	0.00	0.26	TRUE	TRUE	1.010	43200	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_pro_3d	Toyota Yaris — Main Pro (3d)	PACKAGE	0	0	0	0				0.26	0.26	0.07	0.00	0.26	TRUE	TRUE	124.75	4320	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_pro_3h	Toyota Yaris — Main Pro (3h)	PACKAGE	0	0	0	0				0.26	0.26	0.07	0.00	0.26	TRUE	TRUE	26.21	180	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_pro_7d	Toyota Yaris — Main Pro (7d)	PACKAGE	0	0	0	0				0.26	0.26	0.07	0.00	0.26	TRUE	TRUE	280.69	10080	100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_split_basic_1d	Toyota Yaris — Split Basic (1d)	PACKAGE	0	0	0	0				0.12	0.12	0.12	0.00	0.26	TRUE	TRUE	20.80	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_split_basic_1h	Toyota Yaris — Split Basic (1h)	PACKAGE	0	0	0	0				0.12	0.12	0.12	0.00	0.26	TRUE	TRUE	5.80	60	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_split_pro_1d	Toyota Yaris — Split Pro (1d)	PACKAGE	0	0	0	0				0.15	0.15	0.15	0.00	0.29	TRUE	TRUE	23.80	1440	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_split_pro_1h	Toyota Yaris — Split Pro (1h)	PACKAGE	0	0	0	0				0.15	0.15	0.15	0.00	0.29	TRUE	TRUE	6.80	60	0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_basic_payg	Toyota Yaris — Main Basic (PAYG)	PAYG	0	0	0	0	2			0.21	0.21	0.07	0.00	0.23	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_main_pro_payg	Toyota Yaris — Main Pro (PAYG)	PAYG	0	0	0	0	2			0.26	0.26	0.07	0.00	0.26	TRUE	TRUE			100								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_split_basic_payg	Toyota Yaris — Split Basic (PAYG)	PAYG	0	0	0	0	2			0.12	0.12	0.12	0.00	0.26	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
carguru	carguru_5	carguru_5_split_pro_payg	Toyota Yaris — Split Pro (PAYG)	PAYG	0	0	0	0	2			0.15	0.15	0.15	0.00	0.29	TRUE	TRUE			0								https://carguru.lv/rates	Imported from CarGuru public web API; period bundles modeled as packages.
citybee	citybee_10092	citybee_10092_1d	1 day (Skoda Kamiq)	PACKAGE	0	0	0	0.44				0.13	0.13	0.13	0.13	0.29	TRUE	TRUE	22.99	1440	0								https://citybee.lv/lv/cenas/	Imported from citybee.lv pricing calculator attributes. Modeled as a package.
